320787,1710326
767081,859125
387607,1170114
957085,1565172
696213,1781956
243999,1968513
491959,1724747
898941,569028
47007,1063960
246260,544020
936259,307632
175487,1400627
264559,884422
404942,1314468
453251,877947
160066,40173
989637,384107
909896,1616601
767578,1698165
847157,1006401
505546,477291
13181,1410702
105533,931895
795023,200762
818741,860160
242657,1951217
244651,1734947
229914,747411
776913,673432
272319,1869805
750664,671020
218136,748790
731993,13885
766842,266664
605734,1972632
238517,1184786
645038,1006540
803060,470447
32279,644244
211883,1889527
934836,685244
128095,753456
930600,1303590
911181,1783521
615972,410586
198090,1340726
71339,1646397
523183,1705731
226088,979721
655668,1162637
932165,1328865
502752,1192845
87408,527141
954874,966301
614067,1379354
866978,1815753
796395,45825
394410,916896
233648,1696330
366813,244271
541693,1223662
288828,1948244
567952,852419
536326,1330082
107521,1379495
271070,1866231
905468,1672508
149150,1238109
452393,880681
443082,1712015
453885,827200
494839,1553246
126998,1508116
644051,1473736
489104,1022264
801365,981337
955425,463507
47241,1790251
644002,664393
390725,534477
886831,1263929
114481,1947681
238938,1094380
14939,1328527
794051,849230
101646,156761
129744,1502305
688750,688303
531732,1620643
720513,349867
285192,534253
244427,612176
770191,126132
643399,1963748
418525,1624670
748377,1369507
900709,1565525
829185,172005
948566,459759
936758,1706049
451114,949912
772058,1226733
371561,329688
43962,622639
403417,586472
195239,1005630
383843,1423366
553267,431910
690988,248580
782431,1182603
677208,4585
471666,1606943
187605,1590712
907653,1037212
736331,963847
607356,253924
103391,637146
299296,1317648
277174,251029
429650,1971092
670662,979958
724305,1011350
268186,359975
887566,1146855
740792,1953731
846365,1120833
79022,1193442
269027,1652892
434215,1662545
227265,1000228
335661,921704
719361,1835320
623333,1060654
891538,362881
153148,618390
790947,498849
301623,646352
496831,1787651
564945,1938523
929285,833425
967599,708673
698230,1695517
891380,1632210
266903,199136
389443,1199191
777353,401046
598777,1001312
715247,193162
465784,1637715
299443,1896852
606645,735286
861693,1767076
378955,1884248
638198,1401609
251413,683440
210903,1435959
675888,180878
952404,1626461
470564,1023960
768937,1531388
835054,1632942
457487,1871463
871614,1624384
566256,778096
866094,620725
288992,1738545
187044,92896
800108,526542
738580,1939763
888886,1398397
466699,299487
335835,780752
797329,1283256
293061,576531
382430,1631045
606155,1894122
67400,1715360
565827,1437228
484357,1817227
522307,1800111
38052,281615
573424,1355740
255794,1391510
162991,524963
906410,811208
864448,391930
400405,1185856
494352,863636
902364,1564193
312136,1668085
652310,28795
96928,1719303
83532,1589790
308630,67567
946420,1027808
449527,765669
62484,1351440
576822,162606
261132,1479767
894522,664587
754836,1936551
986256,960611
125742,1050537
723080,1849316
956827,1199786
490913,1736673
940991,816715
911088,1013954
783045,957264
880859,457285
211060,978257
658054,459228
323899,1630405
295844,1143157
119681,250404
623118,1440862
633116,1432539
864047,624924
563633,375326
510903,1400948
686409,1460833
833260,1669792
5926,1939325
434265,832165
390281,1415828
788370,1361599
672442,1681578
722382,1175496
33402,1740913
689655,903828
138367,164002
342326,965993
528884,351342
436109,1426160
357182,583803
478257,1583497
765508,225250
979301,1072171
928253,1524119
978373,939600
572391,80474
279126,782324
660595,32092
86344,1641356
589734,673854
729635,1948084
408640,1140250
196855,1582472
862117,1825457
506517,100413
737886,70444
557755,908986
138871,459001
244539,1472990
349134,1977760
129092,1443415
871432,766778
93031,1801836
376371,646472
256716,647409
887522,1533908
654161,1116186
269839,490971
593716,879107
786136,1232102
971017,1293571
878044,1635461
956067,362826
673820,117426
406073,1819709
903239,67331
717277,893963
64561,21406
836817,296355
814773,1836072
433393,1672119
287751,351461
959396,1378261
744561,1283193
62199,1124163
683276,1239627
895966,117070
473159,1563010
456082,50172
192867,1315622
40778,577775
326957,592845
271850,1598445
829717,1332841
999721,238987
233129,1368806
963497,1465180
158547,375092
712132,1727524
91351,204304
469321,1918996
475438,629036
846784,1357666
108910,1379583
1377,613065
502633,1340383
156019,1085336
321879,399976
364517,673946
191011,838315
605399,850831
123321,1161406
190478,1814713
172995,1521871
996193,1043486
404216,662642
767953,521961
453489,1079659
309305,673189
502084,782193
857796,1896915
272869,1974193
692327,1712647
485192,769744
550228,282563
298226,1107165
187190,1287521
530862,180132
101033,472717
390079,280957
679291,160176
174793,425013
657195,1710398
504582,1422500
891819,1505022
565,1977888
677670,1275288
589760,1265052
679028,490839
679999,346217
568742,1042973
698751,827108
786406,437401
784786,1661342
795918,634865
400633,1193296
592381,1062543
871160,1185620
743319,143958
306299,504082
432710,1384766
765938,1734407
268339,1209860
844116,953215
152537,746477
690168,398303
344675,225870
536125,1471164
620839,1896842
511652,141776
272099,634695
543628,1848310
354950,248502
57929,137642
825603,631652
160670,411532
971448,1180254
666861,300149
898674,160062
864187,450696
255572,1586287
4903,711486
392305,1390493
686651,782756
173873,309976
853626,186194
56051,1875184
295403,830246
446949,346915
597166,656043
413727,271144
79140,164085
843427,772409
224825,732620
675748,1212482
824893,544648
422543,486256
871996,271814
404951,738527
731573,278796
129781,1085120
495620,233482
135566,1865509
62304,1334960
809447,526559
257842,1802149
381098,1956567
865986,1991787
503206,796888
26428,1571322
205072,1704564
249497,865453
469581,132448
953507,1696362
894737,1396552
69843,971408
28287,1191119
989658,827485
562666,1788576
958239,1251036
941486,231332
320546,154487
384098,213400
476778,1463984
150661,1818574
786895,894074
307247,349872
81614,206058
138730,64480
746813,774550
993306,1286067
463107,1126902
880002,21483
377800,135741
498687,1768942
831634,1172394
909153,8148
798473,1520791
101775,655933
841765,1061731
637103,1403958
819672,1389231
263419,842745
924974,114098
827766,1937843
152716,1660176
885635,895393
389929,344346
227250,646660
410245,508068
600969,1192426
115467,1646294
670138,706212
232632,257008
467711,1713518
512034,225826
888663,1766424
567088,1150144
141607,347021
870087,527763
332464,1061054
153917,432524
225218,1328327
806298,595558
503501,1703347
353215,1972853
558920,1118022
659274,680300
687560,743422
695693,1497212
986193,1891416
453579,1402174
530092,132303
421563,1590469
287674,1492438
599244,224962
79208,1576136
33052,416569
161215,1893098
240075,1004863
70880,777925
785646,1275560
563219,1928573
593236,1020159
160196,1969652
176650,596334
235683,517808
496567,1036237
889474,585437
720320,439039
685782,251786
176779,1139926
360294,1018023
62682,1918137
341772,676972
23067,499552
876226,1739770
800114,386828
473615,1472176
72746,554352
399318,1369530
432058,1235807
273086,1012436
78023,525622
949161,1644376
720496,360380
142348,176855
672190,1798879
131138,90721
167808,1126554
916150,926350
803545,1983455
719354,1798372
749093,1694359
578515,1172266
966517,793001
319023,1957490
645208,14886
131710,694752
214684,932786
945703,1739768
227440,1562471
840675,1311603
859189,1261196
524563,1951096
756386,1349055
347490,469269
441845,717636
596056,1126127
823759,239970
425485,8589
617462,799454
920479,1052601
983866,684465
427500,762528
436817,593510
220686,552694
969291,1023512
382205,404664
354318,1424144
476146,509130
829282,1956712
817093,1692543
28177,250556
942897,1277905
479795,1733212
180797,265489
93740,356342
13840,893937
113436,1390491
717322,1047057
241446,1999599
668573,1037844
248113,946703
420934,361024
801062,1816510
132576,1004020
337563,1751924
312997,494693
244665,350284
614551,1440248
321679,557208
577638,104587
411714,1694290
682065,557035
621699,470198
265764,1898472
366412,1071659
955291,1513158
828603,1703257
983101,962254
114661,1072067
240139,264547
324342,463429
395396,972886
139190,315503
174921,658813
825615,1823820
644901,1418257
454684,756366
447276,963785
249804,631346
44401,760107
516391,165567
272176,1576672
567241,396191
339793,85829
419143,1432848
993710,578362
497838,1262457
972540,1559372
166643,1916805
107920,396146
291588,49908
331287,1613595
322473,1622675
318243,860481
153015,899003
624025,215588
539907,573385
132622,1859683
95663,812068
602789,1258297
360956,143533
468929,697715
561524,1794796
231143,1133804
520625,545364
641416,1206452
611053,1868176
368411,577241
781588,1890826
166043,701429
754809,1889846
97776,742879
843694,1303641
264503,568593
865413,438916
594505,1626939
118725,1586400
13218,1401497
41168,499893
697986,1975635
593757,671001
312918,1183454
79066,1142849
691706,371543
879274,569577
188098,623815
103174,796418
98395,1476673
181330,232931
622304,1355748
547990,778925
439930,481668
898686,1306901
315147,1659511
713455,1839806
372757,706565
766544,1501082
872826,637551
289534,679913
887160,904179
580597,267572
430646,242130
738125,605932
228816,1656859
992140,1311843
108598,1293682
199761,897018
440837,409612
356397,1113967
160839,1800090
547538,255226
792588,1809787
716048,413102
654455,1510764
911368,1781051
530220,1242028
597985,603075
760212,586641
531439,510371
533760,359783
725529,1648486
766105,985442
389326,451997
705324,1499138
993455,811178
836331,1273921
668740,767365
579456,613958
828915,1530962
563792,1336521
576284,836455
601429,404305
398200,507374
202419,315475
624882,479342
438829,1511115
715420,1507458
836047,756285
679186,41428
659155,508679
946249,1730485
851665,66689
311372,1952868
290355,1749908
25990,1237351
310877,12070
78186,1962946
727477,989931
526135,504045
448054,934368
93093,280113
585122,891543
714301,1099859
730221,168534
953939,1152087
44554,889217
227219,717
937813,374672
646322,1401315
687978,914840
734174,227049
880674,462668
878719,620417
113090,313833
196200,1604342
743363,1042449
651908,1161677
498924,1573111
963735,926313
713228,1144635
786440,1245779
239434,601166
775501,203006
690780,680281
549363,1269583
829919,1773584
600167,1709489
20157,1054532
384739,244260
724305,934090
380230,1317421
860174,1456881
435335,1754574
854674,461570
30525,551668
266429,1565836
282646,1408596
156807,104588
514965,1924757
866804,775194
189037,379438
753269,111483
305504,233807
963826,1200034
224664,1772576
385150,6072
685719,954517
775924,689162
518675,1150701
383593,452492
697629,788147
423966,564076
553618,1996596
740326,749396
491281,926511
357142,1856455
331581,1279145
141662,1244215
532058,42314
879679,1975798
718992,1652812
748850,1671904
792517,443166
718716,1844510
705643,868628
910862,1704192
213391,1153692
915315,1571807
799344,1290339
163236,5099
972169,328486
197992,717445
873460,713936
191756,18049
188102,623841
99667,1967017
374695,67155
991381,1364286
646307,1466650
61942,438813
426591,439271
898079,1439889
495861,279429
28092,976421
975283,425354
628261,313077
466592,1598229
110557,439903
895144,1218538
854241,801006
194107,1133856
891910,99356
920207,90641
255473,1377390
617420,751091
14549,1608749
339872,1823733
314625,871956
27676,1817536
237357,1333043
657913,291277
400654,254948
807127,1588615
652821,1006609
1565,1438992
158520,1431592
358971,1668959
242948,554694
799938,1852583
866783,1609344
882443,768709
551714,882749
564737,769171
887732,580966
420373,1558436
897924,1043341
524037,814840
62176,391063
70544,1240316
150105,1406976
233419,286895
393080,226696
993600,259668
975124,409359
378917,1527201
704702,760447
786207,1679971
133935,1594555
928846,1038157
959424,1658316
366212,1118630
681659,54060
819511,1252654
193795,808161
612287,1955375
942525,1057913
484876,1988679
462185,828060
823076,1505473
225786,391714
120657,584245
454279,1388197
591716,277950
595893,753225
203350,1151717
959304,1590504
653479,428659
802044,1148178
186964,636701
136482,945059
813557,44134
56650,1175879
538520,721605
607817,39851
750895,1277597
727753,1167461
404636,1032884
86605,492380
526167,1091667
722094,1768855
277272,603532
165851,1761378
782219,70781
598818,1347019
35173,560539
630204,565730
294815,1588561
134062,444085
536976,247745
991398,637328
172864,982941
514892,572461
139770,1524112
488317,154618
793826,1667453
698532,1611376
236540,504871
482263,81756
661392,763465
631918,1258636
696851,1993835
542573,1375802
890552,502986
385655,1544384
433746,887835
865952,1758649
993015,1605157
177697,805413
702170,1826831
196780,294288
516691,1490052
506312,561839
922759,1724640
302754,196494
199659,1211851
186061,762994
968843,1294956
250657,159037
240713,1304686
258637,650988
845102,1149513
786984,96459
268295,112945
870803,1576374
348001,1647954
271475,1683283
449545,1248179
824305,1277357
176096,633567
292088,309200
592022,930131
581918,237740
960496,1215128
170903,653310
400514,1393187
552259,872820
116731,668709
64575,516895
747786,1586236
929847,1744698
689222,1461258
449146,1820606
334590,1851595
236663,81950
321519,116844
370795,273155
726411,948988
881572,340193
204756,563100
335288,1208870
787854,472532
379518,560044
320593,1635223
574503,1578745
108261,1125903
467252,1185968
103074,494489
235094,1805994
76608,720607
310291,509448
307999,1414737
974795,479324
1436,426396
242450,1555660
11361,695662
59717,1685954
377517,418963
927981,1039926
349602,667475
82406,777952
157497,1053335
260190,1307666
338589,655860
304440,490569
828500,1543794
860758,384734
18386,937255
537254,1713820
813547,605498
395437,82927
641403,1208625
197438,1761031
132756,1923925
152100,1764931
38059,1979466
745888,7249
71112,1621284
873902,851549
744648,138248
464392,1367444
352510,1069463
617947,1234239
171396,1373847
12533,1136710
293391,584505
404459,1043560
583762,1296771
107513,1756649
182868,230365
438839,1225649
643816,1224958
56872,279339
452762,1124704
570791,1066471
301925,1676537
432122,749027
548859,1653545
79708,1989629
789180,266818
711793,1642685
792937,684551
630140,556410
466681,1336547
777240,168986
560542,838805
278980,1098701
846290,1327955
288745,72590
361214,468476
231767,1557522
662979,271416
316469,74294
312028,1219633
271342,501921
238250,780121
624125,880465
87008,1572760
428144,394933
579848,1945143
539078,1391906
490111,1934963
730194,761698
264242,1865962
429981,1464473
891357,513925
274648,1033491
197670,723505
142314,507390
200835,1383653
446603,891761
357783,1439174
78178,176877
244215,684790
189571,390245
714233,1686568
163013,1483379
522498,1415384
391710,1498239
31726,667036
453017,880371
713021,468578
344800,220526
118994,1579506
488319,1694808
123239,333451
431590,1607453
742888,1212555
110902,1074997
118210,263644
564532,1247567
720064,1040237
109941,1973631
479330,1639576
42682,524007
394052,1671398
721986,118884
462597,919604
205806,1273471
889312,418058
387840,1796159
398943,1464705
954611,1489562
93242,186449
847126,453516
387377,1609999
898747,126034
134541,160975
616469,1304274
862833,1019423
569567,1928653
187362,1605562
953494,899660
766223,714871
459217,580112
406333,791575
737995,1255824
594634,1323415
253058,1531753
889284,352184
771582,1416428
9790,949346
489505,1952745
699544,434934
833477,1787089
901911,1453128
321657,1173981
246410,567046
230774,689474
447037,351293
334888,1354149
638553,1371831
291743,1481073
858344,333038
225934,82268
477225,240333
469776,253683
240342,1431578
630301,1544383
648760,534476
322171,534711
457497,206420
111265,257504
140958,1385118
804928,811462
673902,1258879
851526,1065087
715467,1295759
46468,1655285
732669,1969613
707007,920747
288104,582260
547044,71154
501397,14263
749198,1117762
36679,1117572
852821,1217537
584967,455247
471420,636204
210257,1129443
430199,508909
389564,1532728
348876,892320
993768,1118870
426498,1873573
927408,1686745
660738,478677
142880,319747
731334,1576060
544293,1034532
881358,490517
124541,171330
998828,292450
444730,1370845
7709,1125191
486503,425095
981465,1033432
963632,1506136
461069,1434060
427040,1526679
92933,1469739
500223,1693802
616391,1471098
959616,1930894
905900,783978
259328,1785438
435309,1394439
179551,394015
154376,912434
50831,1348285
193949,1022920
98928,1829292
656428,535835
215519,1883333
514007,629251
565456,33738
990153,663069
303912,994300
80957,140367
46828,600962
264892,1306238
318173,1163628
528765,74057
164832,827951
256587,1077711
227619,157253
482834,387197
542635,1237518
678338,1483477
817839,721660
651700,936793
254060,420940
919740,113233
727422,583291
247206,1064433
430397,468060
501288,506170
1795,27903
528814,1225547
972766,1011582
778171,59815
106832,1173723
528737,357436
997726,157021
954517,1224977
173858,1916365
951648,1303828
876265,1013463
28864,1562310
219905,1845042
458814,886563
115234,857487
578282,930200
615431,1922791
41701,1342546
961421,555187
133355,1801465
458867,1814656
825741,363454
511501,776286
762119,1363527
576970,1469934
229147,923036
464049,286376
141654,1780120
553090,1834571
138217,1353932
968366,59625
929271,778316
23270,264421
376380,333122
47552,955891
911132,1949300
591233,1185949
342129,279053
955337,1904399
291582,752940
347176,523625
286726,653138
635130,184601
926860,1796155
494157,176568
403258,1829325
841264,1762833
813046,743637
221,1199930
309282,334793
99949,777042
300894,570247
541378,1714749
80324,496167
401442,69055
580632,1988534
551529,1765318
950876,778776
989768,205939
769281,106766
317453,1639517
712315,1385950
476028,1836538
853696,62344
652583,814527
539888,1970685
465687,724187
756898,231121
256628,1534290
646827,123804
615198,508850
821927,1304556
10234,152875
48933,1010416
141424,1973186
187548,698023
245942,1063821
682977,1529419
969742,1148739
531631,495995
881460,899508
818789,1361709
85523,215761
986802,1400908
382245,1582533
501158,886956
965069,171981
932649,529548
89547,416957
392060,1613497
427866,1672737
812155,821435
227391,1822690
998696,1039704
977009,1993471
141331,1079794
766637,435612
87900,1911137
866157,1004484
987426,599602
332957,1827860
648049,1563828
301198,407970
908898,666465
245430,1765243
247514,412415
393832,115146
7886,1333743
734696,1583255
651235,1585470
587820,1131333
864922,1329157
7702,969375
211955,1700883
562845,1329709
462029,1706193
189527,868207
385408,1551307
400323,1147450
755488,1221345
122538,1358308
82653,1743439
59440,579412
808999,277461
78026,558693
790785,344878
184474,102651
988256,1889615
946480,1606341
268093,804468
419698,1813783
481707,11767
286275,1418441
235787,356912
912980,1732732
783891,1623189
814786,1715386
325001,704466
710066,494712
64646,1350548
193452,204375
300763,73004
426983,497724
953257,1507055
746234,733768
852419,1694269
957271,1962396
475093,593628
134845,954066
327488,1108863
391706,1659255
537091,293052
363541,215103
535758,1324265
510262,57648
452618,428434
982041,1365431
366254,1620964
695530,1311403
137124,844316
868562,1529053
505769,732446
68552,491728
182998,53813
415619,760889
311594,178866
204286,1032569
39344,205283
798673,1264301
144650,1957366
607101,1850604
974773,1998794
608589,4731
952105,1631366
926694,938623
71524,1645109
539210,1974474
326058,224101
514773,684718
700722,123926
975345,619826
793003,1620834
2563,1972138
414611,1403441
651584,599036
711841,1646606
158078,269073
727675,1281711
753375,134912
381219,891838
419921,1014358
658021,104658
986066,119278
771615,1559844
6436,23262
470805,1398273
975645,3960
550596,1723643
182383,1715310
199630,955075
219232,495470
312647,455590
849876,1432752
762134,110689
922494,755584
701715,695439
42966,397499
29198,270906
369075,1165917
833046,1956006
129330,1080981
878785,38356
572794,758663
453030,1403865
271367,770303
463066,1896957
296686,828179
974400,945549
795231,271530
783897,1256253
688484,781634
867292,363351
614571,818694
670727,269417
239637,1987953
295070,813225
163572,1576930
182198,522669
854439,336952
970970,403064
835888,541991
243477,627522
26933,1458037
524503,1330843
410115,1002614
687841,6728
269540,1030306
957466,746829
236555,482942
247042,1683616
52140,67803
942713,7134
972452,1609574
794436,400876
58203,290610
582354,827674
204646,433302
693186,599806
406656,67733
73065,480514
198831,845166
375063,680228
142666,1442642
508269,1678256
622661,1923861
727190,1465102
859149,371387
426263,1350971
162405,981521
256314,1440798
334121,54867
47282,530537
413549,928114
628998,1398517
178794,1649461
231818,423962
607002,438592
272805,1091425
653625,1308131
803016,648968
31970,1242436
911986,1481366
130392,909557
638997,522234
872355,1391566
83377,1739764
843147,488328
530896,1154608
453139,1515273
275483,465621
113106,1471830
758925,1944257
862117,1956317
803779,1589579
556941,1223027
581912,1844971
974157,1708209
484930,1369676
175471,220008
233184,1461282
206854,956673
993281,1209255
312276,98394
546885,1654716
910812,1189399
428654,1765913
887595,139839
182439,921461
899340,283531
248194,1275687
937573,525987
769449,702926
244596,1563188
542774,63265
969015,888508
609728,195756
239682,728788
339692,1466591
218562,1557731
168170,943153
829919,581466
958904,1919445
515243,279302
205179,471598
923101,1328850
381933,663886
73019,457351
798643,1629379
609085,1238630
325619,200116
634114,1292134
848322,626554
301991,875195
306249,1221646
73088,1733570
613557,1673349
97599,1710826
384242,169831
46139,1043809
444003,1823465
557807,1038577
671213,79040
15933,1930411
680241,1385491
341926,1374096
724103,998619
714997,853088
750402,1548268
701660,554838
761130,303326
840713,779478
155387,1797040
363825,315370
164767,740430
931878,819873
344300,1956412
975748,887794
615617,330015
142419,377743
571683,935993
832871,1577700
408023,147416
7899,497238
45330,529718
3938,1081419
549754,19851
743605,1069614
119599,1126174
141054,828195
377820,1032346
374557,828256
542154,933355
624756,909385
183149,1344299
899538,1103365
511808,1180794
366609,36048
924222,656815
424351,232979
174644,1553697
243916,1644634
428987,311229
266925,91881
46368,1232350
424024,215126
590506,134831
446109,1665025
395713,1261229
506341,557295
228810,403025
53444,1562196
998133,788007
120590,770007
589427,94217
628200,177160
955442,1814410
415493,1494156
908957,916058
520106,1325327
722907,534902
870440,873826
167441,1176772
802279,1251652
869947,887062
32386,411643
182946,839851
180532,1149802
803464,1627642
83888,1008451
683870,336498
420723,362994
820535,616053
740696,695464
788946,1441253
997968,527836
928186,1822232
507718,186978
423417,872132
276830,461608
637742,1337585
168123,1181348
373245,1567377
557511,1830989
926553,393683
817925,1725965
845694,33233
19745,1374962
241587,534996
918963,795065
72983,1839394
398124,574152
849549,201101
665771,1928140
394450,928475
818640,1719302
425108,810102
757180,44828
599555,253021
369464,951028
161362,726883
466890,824636
604775,318029
820525,1239608
899588,900153
648896,1916366
847989,1370764
886641,125373
804068,1544057
864338,194979
956889,458449
323163,1867148
608756,1304175
325398,195586
255484,281380
440648,772425
432321,1731375
511676,249435
146781,1249738
274261,1619774
737737,1919104
973465,727049
19758,982793
863839,1669322
94734,415338
942133,548889
257727,585614
473865,1944361
34461,961346
30576,1230509
388833,317242
340369,1954799
597536,944393
819886,1263678
610993,145951
532123,1128492
323394,747678
108401,774508
526822,980968
118707,1605949
48979,1865403
341825,1204917
226717,130097
38008,731082
470778,1610955
922064,1761475
521128,738903
684465,561853
109810,1690564
917612,824636
728901,1486137
947929,1782990
832010,328212
280817,587735
197546,1497889
472836,9922
927207,1634871
579793,231689
958115,286387
549006,5448
380065,331958
585349,288408
315749,1862138
485010,66060
46618,679689
719685,651659
901511,937262
571839,827883
121432,438049
710111,1151376
880003,495107
108624,811070
803601,1690644
211884,870139
770629,133586
817497,966234
744441,1688866
895552,469963
706887,1665718
392838,1711320
135208,1990084
865838,1303790
936630,878157
972945,1885293
868730,1829953
268933,1678500
976203,588090
703896,1422984
833392,1464124
560690,785355
360986,769501
425980,943022
943519,451649
432473,223789
324715,1033398
384973,299303
495122,1846044
99307,482586
117232,1168656
605015,1864800
796726,1572423
12830,447027
470844,205206
780381,1966627
220729,254011
158190,667299
949051,849922
412252,953594
717690,747855
77274,756193
320943,915367
526844,1824761
900390,654654
357841,1702427
130968,388134
135468,1880961
66723,1924056
41219,1454424
138178,847165
935778,1807600
946978,133011
435485,139089
656231,150524
83401,83553
958888,1476332
615407,1210234
557215,525342
503011,1950605
502309,591151
624464,585768
947356,1466186
655252,1380969
896017,188967
45475,1423450
793743,1033695
598689,228395
389593,1939481
545419,1320156
409289,428027
873867,611032
223944,391961
235925,399505
595404,1023644
691887,1115479
658162,291551
925820,199844
513289,318854
978896,1745309
580473,99115
587032,706816
72488,188573
52140,185272
783811,692416
916796,1630116
83582,1524274
50490,1672286
562669,450812
553923,1438617
306819,1347447
963784,1801662
742062,1142737
818559,479111
582129,1581476
494393,247595
368733,860444
341991,1334556
56687,1573056
303331,187307
899503,1808068
315381,420527
877477,639455
591505,1433025
549352,1482056
622021,1646851
541882,1797382
221235,1131813
735380,95772
887758,375270
390451,1626152
84916,755120
168184,256226
962910,860822
327463,1840750
66054,83700
428081,55405
5392,1254305
352302,322849
737273,1810832
108212,771514
930684,642046
794669,608430
64026,1041086
443054,1407422
627268,1991364
599152,1281603
33728,387705
772487,1387323
123162,278513
871573,1674630
328344,1206782
784272,414790
973676,1663723
440543,1900661
549378,677369
41350,1393383
99762,706040
332673,65921
347674,1649649
133918,1193171
387195,1157749
832840,605367
588380,558993
638065,379387
368220,748068
947907,561701
800551,104203
565524,1281270
614584,1522071
46568,260838
668999,310281
76151,1123627
198511,193207
16375,1897832
911909,911106
736347,1077956
463711,780838
837371,113694
586402,1919610
695689,121488
128607,1498745
976233,468255
752081,1171789
899835,1879357
422695,454110
104159,273050
697002,1405270
531593,1165827
515570,774839
260738,798749
431561,1896330
103454,991046
48392,1334239
412594,1698823
884042,1802242
871621,154820
743887,1532930
456940,71785
333183,1364432
838404,42913
182434,195068
904950,1155377
121248,558369
769495,1017328
430583,1489215
462839,1532114
327765,1026945
693624,1980148
91115,645973
369674,184727
20035,763738
107954,1953702
508638,1739374
637701,1054528
615669,290147
599993,1649395
860050,621598
329533,484461
279139,1013490
488134,1215397
961327,357813
256091,783466
477262,461303
60548,296997
39162,694778
779504,84846
922434,1578110
400393,184983
787258,1372473
800747,1104754
700524,1437352
700670,1748182
55449,1534326
240121,1338520
75317,1736035
740501,855440
771803,1732792
239685,391270
128524,168061
748814,1701311
972785,76202
846994,896854
941334,805899
729241,1211474
136971,881149
503357,93163
754458,280989
99329,28292
837042,1852180
423066,1511612
877468,1567110
880165,1697295
621168,1045574
976157,500502
245192,1049774
374260,854975
433614,527570
245509,198542
296769,1959684
445426,500978
638442,560393
902983,1030621
743223,1872615
392020,1664370
588684,116791
470576,1902174
942653,687682
835378,946021
434282,1612741
358427,1828807
343608,421476
990799,596544
77248,336393
907627,685942
998794,1831088
768341,1861706
775070,1858746
388929,1948106
49899,341665
851064,1391811
561763,1292426
607530,1210310
539115,1875740
824540,1241167
683553,1078545
25084,1128672
814467,1953792
101264,25242
612652,1410971
636766,1143346
36598,1403037
714520,503260
77152,435882
854042,431241
629734,1558341
989291,815760
212742,466142
295081,529071
834182,4316
132126,681097
756363,910826
264546,351156
902772,513443
638839,385547
691887,1740823
134930,1420991
990136,670481
175225,231661
731643,861300
830894,1473280
813823,474360
274195,1527154
271117,1819869
964887,1085932
592271,888254
449694,967980
251333,41883
771161,972010
935982,1142991
328319,1112143
936298,868526
386565,581839
977555,339348
771461,1994885
459593,1470390
331704,1333192
875876,1195437
35851,1560089
962169,36467
415362,1506753
650604,851757
711234,491737
43805,784507
188397,1621036
520452,1508471
512458,1281992
615207,330176
248543,415942
936625,811220
119601,953879
722953,109604
98840,937646
852143,1523550
846392,1232004
482551,388844
609179,343733
825132,1406230
975384,989919
521459,1325772
237603,1826787
635566,369100
195488,575477
383000,456259
762341,30334
889398,1662613
422373,1885040
638640,1113873
236428,1002690
